ID,Gender,DOB,10percentage,12graduation,12percentage,CollegeID,CollegeTier,Degree,Specialization,collegeGPA,CollegeCityID,CollegeCityTier,GraduationYear,English,Logical,Quant,Domain,ComputerProgramming,ElectronicsAndSemicon,ComputerScience,MechanicalEngg,ElectricalEngg,TelecomEngg,CivilEngg,conscientiousness,agreeableness,extraversion,nueroticism,openess_to_experience,Salary,profile,locale,prefix,first_name,last_name,full_name,gender,dob,birth_country,passport_number,passport_expiry,phone_number,email,secondary_address,building_number,street_name,street_suffix,city,postcode,state_abbr,address,cc_number,cc_expiry,cc_security_code,company_name,company_suffix,user_agent
78936,m,1988-08-24,68.0,2006,59.2,137,2,B.Tech/B.E.,electronics and communication engineering,65.0,137,0,2010,355,455,495,0.376059586651545,-1,300,-1,-1,-1,-1,-1,-1.6538,-1.6833,-1.2148,1.3549,0.0284,88999.0,"{""locale"": ""en_AU"", ""prefix"": ""Mrs."", ""first_name"": ""Timothy"", ""last_name"": ""Bailey"", ""full_name"": ""Timothy Bailey"", ""gender"": ""m"", ""dob"": ""1943-11-11"", ""birth_country"": ""AU"", ""passport_number"": ""587426436"", ""passport_expiry"": ""2026-02-20"", ""phone_number"": ""9854 7683"", ""email"": ""opratt@example.net"", ""secondary_address"": ""Apt. 145 "", ""building_number"": ""710"", ""street_name"": ""Hill Highway"", ""street_suffix"": ""Street"", ""city"": ""New Richardburgh"", ""postcode"": "" 2852"", ""state_abbr"": "" SA"", ""address"": ""Apt. 145 710 Hill Highway Street, New Richardburgh  SA,  2852"", ""cc_number"": ""4155452619438"", ""cc_expiry"": ""03/31"", ""cc_security_code"": ""550"", ""company_name"": ""Johnston LLC"", ""company_suffix"": ""LLC"", ""user_agent"": ""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_7) AppleWebKit/535.0 (KHTML, like Gecko) Chrome/51.0.860.0 Safari/535.0""}",en_AU,Mrs.,Timothy,Bailey,Timothy Bailey,m,1943-11-11,AU,587426436,2026-02-20,9854 7683,opratt@example.net,Apt. 145 ,710,Hill Highway,Street,New Richardburgh,2852, SA,"Apt. 145 710 Hill Highway Street, New Richardburgh  SA,  2852",4155452619438,03/31,550,Johnston LLC,LLC,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_7) AppleWebKit/535.0 (KHTML, like Gecko) Chrome/51.0.860.0 Safari/535.0"
276354,f,1990-01-14,81.0,2007,77.0,10599,2,B.Tech/B.E.,information technology,82.9,10599,0,2011,445,505,525,0.563267823666597,425,-1,-1,-1,-1,-1,-1,0.3555,-0.5913,-0.6343,-0.9953,0.0284,89178.0,"{""locale"": ""en_AU"", ""prefix"": ""Mr."", ""first_name"": ""Holly"", ""last_name"": ""Clark"", ""full_name"": ""Holly Clark"", ""gender"": ""f"", ""dob"": ""1917-07-06"", ""birth_country"": ""AU"", ""passport_number"": ""432628156"", ""passport_expiry"": ""2026-06-22"", ""phone_number"": ""1675-2861"", ""email"": ""kmedina@example.net"", ""secondary_address"": ""Apt. 410 "", ""building_number"": ""0"", ""street_name"": ""Parker Copse"", ""street_suffix"": ""Villas"", ""city"": ""East Jonathanchester"", ""postcode"": "" 0902"", ""state_abbr"": "" NT"", ""address"": ""Apt. 410 0 Parker Copse Villas, East Jonathanchester  NT,  0902"", ""cc_number"": ""4283424224978"", ""cc_expiry"": ""04/31"", ""cc_security_code"": ""551"", ""company_name"": ""Chen Group"", ""company_suffix"": ""LLC"", ""user_agent"": ""Mozilla/5.0 (iPod; U; CPU iPhone OS 3_0 like Mac OS X; shs-CA) AppleWebKit/535.48.7 (KHTML, like Gecko) Version/4.0.5 Mobile/8B118 Safari/6535.48.7""}",en_AU,Mr.,Holly,Clark,Holly Clark,f,1917-07-06,AU,432628156,2026-06-22,1675-2861,kmedina@example.net,Apt. 410 ,0,Parker Copse,Villas,East Jonathanchester,902, NT,"Apt. 410 0 Parker Copse Villas, East Jonathanchester  NT,  0902",4283424224978,04/31,551,Chen Group,LLC,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_0 like Mac OS X; shs-CA) AppleWebKit/535.48.7 (KHTML, like Gecko) Version/4.0.5 Mobile/8B118 Safari/6535.48.7"
327206,m,1988-04-07,61.6,2006,57.83,6196,2,B.Tech/B.E.,computer engineering,49.07,6196,0,2013,655,425,555,0.635978756456794,445,-1,-1,-1,-1,-1,-1,-1.2287,-0.2793,-0.4891,-0.08457,-0.1295,88104.0,"{""locale"": ""en_AU"", ""prefix"": ""Ms."", ""first_name"": ""Ryan"", ""last_name"": ""Yates"", ""full_name"": ""Ryan Yates"", ""gender"": ""m"", ""dob"": ""1951-06-09"", ""birth_country"": ""AU"", ""passport_number"": ""806206707"", ""passport_expiry"": ""2028-07-18"", ""phone_number"": ""59357385"", ""email"": ""meganadams@example.net"", ""secondary_address"": ""Unit 54 "", ""building_number"": ""812"", ""street_name"": ""Ashley Fairway"", ""street_suffix"": ""Green"", ""city"": ""New Cynthia"", ""postcode"": "" 0875"", ""state_abbr"": "" TAS"", ""address"": ""Unit 54 812 Ashley Fairway Green, New Cynthia  TAS,  0875"", ""cc_number"": ""676153634610"", ""cc_expiry"": ""11/33"", ""cc_security_code"": ""474"", ""company_name"": ""Sutton PLC"", ""company_suffix"": ""Group"", ""user_agent"": ""Opera/8.76.(Windows NT 6.0; sa-IN) Presto/2.9.181 Version/12.00""}",en_AU,Ms.,Ryan,Yates,Ryan Yates,m,1951-06-09,AU,806206707,2028-07-18,59357385,meganadams@example.net,Unit 54 ,812,Ashley Fairway,Green,New Cynthia,875, TAS,"Unit 54 812 Ashley Fairway Green, New Cynthia  TAS,  0875",676153634610,11/33,474,Sutton PLC,Group,Opera/8.76.(Windows NT 6.0; sa-IN) Presto/2.9.181 Version/12.00
1192794,f,1992-08-06,85.83,2010,86.0,11554,2,B.Tech/B.E.,information technology,86.0,11554,0,2014,315,480,295,0.144789889482462,365,-1,284,-1,-1,-1,-1,-0.159,-1.2861,-0.9122,-2.0092,-1.244,85062.0,"{""locale"": ""en_AU"", ""prefix"": ""Mr."", ""first_name"": ""Laura"", ""last_name"": ""James"", ""full_name"": ""Laura James"", ""gender"": ""f"", ""dob"": ""1991-07-17"", ""birth_country"": ""AU"", ""passport_number"": ""264190895"", ""passport_expiry"": ""2026-04-26"", ""phone_number"": ""(03)64683305"", ""email"": ""joseph79@example.net"", ""secondary_address"": ""2/"", ""building_number"": ""814"", ""street_name"": ""Joseph Strip"", ""street_suffix"": ""Ramp"", ""city"": ""Stacyfort"", ""postcode"": "" 2949"", ""state_abbr"": "" NT"", ""address"": ""2/814 Joseph Strip Ramp, Stacyfort  NT,  2949"", ""cc_number"": ""30259293502056"", ""cc_expiry"": ""11/25"", ""cc_security_code"": ""692"", ""company_name"": ""Wheeler, Peck and Wilson"", ""company_suffix"": ""Inc"", ""user_agent"": ""Mozilla/5.0 (compatible; MSIE 5.0; Windows 98; Trident/5.1)""}",en_AU,Mr.,Laura,James,Laura James,f,1991-07-17,AU,264190895,2026-04-26,(03)64683305,joseph79@example.net,2/,814,Joseph Strip,Ramp,Stacyfort,2949, NT,"2/814 Joseph Strip Ramp, Stacyfort  NT,  2949",30259293502056,11/25,692,"Wheeler, Peck and Wilson",Inc,Mozilla/5.0 (compatible; MSIE 5.0; Windows 98; Trident/5.1)
624680,f,1992-03-22,83.0,2009,85.0,6996,2,B.Tech/B.E.,electronics & instrumentation eng,70.0,6996,1,2013,535,410,370,0.338786347219528,375,292,-1,-1,313,-1,-1,-2.8879,-3.9501,-2.7565,-1.2486,-5.6512,87210.0,"{""locale"": ""en_AU"", ""prefix"": ""Mr."", ""first_name"": ""Kristen"", ""last_name"": ""Warren"", ""full_name"": ""Kristen Warren"", ""gender"": ""f"", ""dob"": ""1938-12-16"", ""birth_country"": ""AU"", ""passport_number"": ""864045414"", ""passport_expiry"": ""2028-10-04"", ""phone_number"": ""07.1965.9672"", ""email"": ""qevans@example.org"", ""secondary_address"": ""Level 2 "", ""building_number"": ""33"", ""street_name"": ""Bradford Beach"", ""street_suffix"": ""Part"", ""city"": ""Lake Richardville"", ""postcode"": "" 2959"", ""state_abbr"": "" WA"", ""address"": ""Level 2 33 Bradford Beach Part, Lake Richardville  WA,  2959"", ""cc_number"": ""4414894310571"", ""cc_expiry"": ""12/32"", ""cc_security_code"": ""994"", ""company_name"": ""Thompson, Fowler and Lopez"", ""company_suffix"": ""PLC"", ""user_agent"": ""Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_6_7) AppleWebKit/534.2 (KHTML, like Gecko) Chrome/46.0.887.0 Safari/534.2""}",en_AU,Mr.,Kristen,Warren,Kristen Warren,f,1938-12-16,AU,864045414,2028-10-04,07.1965.9672,qevans@example.org,Level 2 ,33,Bradford Beach,Part,Lake Richardville,2959, WA,"Level 2 33 Bradford Beach Part, Lake Richardville  WA,  2959",4414894310571,12/32,994,"Thompson, Fowler and Lopez",PLC,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_6_7) AppleWebKit/534.2 (KHTML, like Gecko) Chrome/46.0.887.0 Safari/534.2"
538185,m,1991-08-17,84.3,2009,86.5,6196,2,B.Tech/B.E.,electronics engineering,68.87,6196,0,2013,580,580,560,0.229481754911755,425,266,-1,-1,-1,286,-1,-1.0355,0.6568,0.8171,0.8848,0.4234,89178.0,"{""locale"": ""en_AU"", ""prefix"": ""Mrs."", ""first_name"": ""Luke"", ""last_name"": ""Nguyen"", ""full_name"": ""Luke Nguyen"", ""gender"": ""m"", ""dob"": ""1921-03-21"", ""birth_country"": ""AU"", ""passport_number"": ""G31402110"", ""passport_expiry"": ""2027-06-22"", ""phone_number"": ""+61247561792"", ""email"": ""jhernandez@example.org"", ""secondary_address"": ""Level 4 "", ""building_number"": ""81"", ""street_name"": ""Chapman Stairs"", ""street_suffix"": ""Rotary"", ""city"": ""St. Bruce"", ""postcode"": "" 0298"", ""state_abbr"": "" NT"", ""address"": ""Level 4 81 Chapman Stairs Rotary, St. Bruce  NT,  0298"", ""cc_number"": ""566419768478"", ""cc_expiry"": ""07/34"", ""cc_security_code"": ""859"", ""company_name"": ""May Group"", ""company_suffix"": ""Group"", ""user_agent"": ""Mozilla/5.0 (Android 3.2.6; Mobile; rv:20.0) Gecko/20.0 Firefox/20.0""}",en_AU,Mrs.,Luke,Nguyen,Luke Nguyen,m,1921-03-21,AU,G31402110,2027-06-22,+61247561792,jhernandez@example.org,Level 4 ,81,Chapman Stairs,Rotary,St. Bruce,298, NT,"Level 4 81 Chapman Stairs Rotary, St. Bruce  NT,  0298",566419768478,07/34,859,May Group,Group,Mozilla/5.0 (Android 3.2.6; Mobile; rv:20.0) Gecko/20.0 Firefox/20.0
898205,m,1992-03-24,69.66,2009,69.6,66,2,B.Tech/B.E.,information technology,71.7,66,0,2014,510,460,575,0.667326452482833,454,-1,-1,-1,-1,-1,-1,-2.457,-1.2861,-1.6807,0.653,-1.244,87747.0,"{""locale"": ""en_AU"", ""prefix"": ""Mrs."", ""first_name"": ""Zachary"", ""last_name"": ""Gardner"", ""full_name"": ""Zachary Gardner"", ""gender"": ""m"", ""dob"": ""1912-02-11"", ""birth_country"": ""AU"", ""passport_number"": ""F86234891"", ""passport_expiry"": ""2028-11-25"", ""phone_number"": ""01159495"", ""email"": ""monique77@example.net"", ""secondary_address"": ""02/"", ""building_number"": ""5"", ""street_name"": ""Cuevas Pass"", ""street_suffix"": ""Motorway"", ""city"": ""Port Jamesport"", ""postcode"": "" 0816"", ""state_abbr"": "" TAS"", ""address"": ""02/5 Cuevas Pass Motorway, Port Jamesport  TAS,  0816"", ""cc_number"": ""676341317185"", ""cc_expiry"": ""12/29"", ""cc_security_code"": ""8106"", ""company_name"": ""Rodriguez-Howe"", ""company_suffix"": ""Ltd"", ""user_agent"": ""Opera/9.42.(Windows NT 10.0; nds-DE) Presto/2.9.187 Version/11.00""}",en_AU,Mrs.,Zachary,Gardner,Zachary Gardner,m,1912-02-11,AU,F86234891,2028-11-25,01159495,monique77@example.net,02/,5,Cuevas Pass,Motorway,Port Jamesport,816, TAS,"02/5 Cuevas Pass Motorway, Port Jamesport  TAS,  0816",676341317185,12/29,8106,Rodriguez-Howe,Ltd,Opera/9.42.(Windows NT 10.0; nds-DE) Presto/2.9.187 Version/11.00
306449,m,1989-08-12,79.78,2007,64.0,1281,2,B.Tech/B.E.,electronics & telecommunications,56.43,1281,1,2011,585,655,625,0.824666400671332,-1,400,-1,-1,-1,-1,-1,0.0464,0.8128,0.5269,-0.0552,-0.4455,85599.0,"{""locale"": ""en_AU"", ""prefix"": ""Ms."", ""first_name"": ""Christopher"", ""last_name"": ""Nelson"", ""full_name"": ""Christopher Nelson"", ""gender"": ""m"", ""dob"": ""1953-11-07"", ""birth_country"": ""AU"", ""passport_number"": ""224236575"", ""passport_expiry"": ""2029-01-24"", ""phone_number"": ""0195.1613"", ""email"": ""cynthia94@example.net"", ""secondary_address"": ""399/"", ""building_number"": ""667"", ""street_name"": ""Avery Outlook"", ""street_suffix"": ""Spur"", ""city"": ""South Alicia"", ""postcode"": "" 1205"", ""state_abbr"": "" NT"", ""address"": ""399/667 Avery Outlook Spur, South Alicia  NT,  1205"", ""cc_number"": ""30103255745636"", ""cc_expiry"": ""11/27"", ""cc_security_code"": ""377"", ""company_name"": ""Humphrey Group"", ""company_suffix"": ""and Sons"", ""user_agent"": ""Opera/8.12.(X11; Linux i686; kn-IN) Presto/2.9.178 Version/10.00""}",en_AU,Ms.,Christopher,Nelson,Christopher Nelson,m,1953-11-07,AU,224236575,2029-01-24,0195.1613,cynthia94@example.net,399/,667,Avery Outlook,Spur,South Alicia,1205, NT,"399/667 Avery Outlook Spur, South Alicia  NT,  1205",30103255745636,11/27,377,Humphrey Group,and Sons,Opera/8.12.(X11; Linux i686; kn-IN) Presto/2.9.178 Version/10.00
1202633,m,1992-08-30,84.0,2009,88.0,11024,2,B.Tech/B.E.,electronics and electrical engineering,72.5,11024,1,2013,580,565,545,0.423951396376433,325,-1,315,-1,388,-1,-1,0.1282,0.3789,1.3933,-0.7415,0.8637,86315.0,"{""locale"": ""en_AU"", ""prefix"": ""Miss"", ""first_name"": ""James"", ""last_name"": ""Barton"", ""full_name"": ""James Barton"", ""gender"": ""m"", ""dob"": ""1955-01-29"", ""birth_country"": ""AU"", ""passport_number"": ""R73444453"", ""passport_expiry"": ""2026-06-27"", ""phone_number"": ""0404.068.864"", ""email"": ""gregorythomas@example.net"", ""secondary_address"": ""Unit 12 "", ""building_number"": ""236"", ""street_name"": ""Karen Reach"", ""street_suffix"": ""Beach"", ""city"": ""Port Morganmouth"", ""postcode"": "" 6240"", ""state_abbr"": "" VIC"", ""address"": ""Unit 12 236 Karen Reach Beach, Port Morganmouth  VIC,  6240"", ""cc_number"": ""4625882872538527560"", ""cc_expiry"": ""04/32"", ""cc_security_code"": ""311"", ""company_name"": ""Hester-Hughes"", ""company_suffix"": ""Ltd"", ""user_agent"": ""Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_7_0 rv:5.0; mni-IN) AppleWebKit/532.16.7 (KHTML, like Gecko) Version/4.0.4 Safari/532.16.7""}",en_AU,Miss,James,Barton,James Barton,m,1955-01-29,AU,R73444453,2026-06-27,0404.068.864,gregorythomas@example.net,Unit 12 ,236,Karen Reach,Beach,Port Morganmouth,6240, VIC,"Unit 12 236 Karen Reach Beach, Port Morganmouth  VIC,  6240",4625882872538527560,04/32,311,Hester-Hughes,Ltd,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_7_0 rv:5.0; mni-IN) AppleWebKit/532.16.7 (KHTML, like Gecko) Version/4.0.4 Safari/532.16.7"
319644,f,1991-07-03,93.0,2008,97.0,11511,2,B.Tech/B.E.,electronics and communication engineering,80.5,11511,0,2012,585,655,735,0.538386892985096,455,333,-1,-1,-1,-1,-1,-0.880999999999999,1.1248,-2.9565,-0.78967,-1.2354,89715.0,"{""locale"": ""en_AU"", ""prefix"": ""Dr."", ""first_name"": ""Susan"", ""last_name"": ""Robertson"", ""full_name"": ""Susan Robertson"", ""gender"": ""f"", ""dob"": ""2014-12-12"", ""birth_country"": ""AU"", ""passport_number"": ""I29338626"", ""passport_expiry"": ""2028-04-05"", ""phone_number"": ""08 4674 4277"", ""email"": ""vanessahernandez@example.net"", ""secondary_address"": ""Apt. 462 "", ""building_number"": ""4"", ""street_name"": ""Megan Villas"", ""street_suffix"": ""Crossroad"", ""city"": ""Hendersonland"", ""postcode"": "" 2928"", ""state_abbr"": "" WA"", ""address"": ""Apt. 462 4 Megan Villas Crossroad, Hendersonland  WA,  2928"", ""cc_number"": ""3528775637872932"", ""cc_expiry"": ""05/26"", ""cc_security_code"": ""4375"", ""company_name"": ""Sexton and Sons"", ""company_suffix"": ""Inc"", ""user_agent"": ""Opera/9.84.(Windows NT 5.0; ks-IN) Presto/2.9.179 Version/10.00""}",en_AU,Dr.,Susan,Robertson,Susan Robertson,f,2014-12-12,AU,I29338626,2028-04-05,08 4674 4277,vanessahernandez@example.net,Apt. 462 ,4,Megan Villas,Crossroad,Hendersonland,2928, WA,"Apt. 462 4 Megan Villas Crossroad, Hendersonland  WA,  2928",3528775637872932,05/26,4375,Sexton and Sons,Inc,Opera/9.84.(Windows NT 5.0; ks-IN) Presto/2.9.179 Version/10.00
313765,m,1989-06-19,79.66,2006,87.0,5069,2,B.Tech/B.E.,mechanical engineering,74.1,5069,0,2010,525,475,505,0.304510913720196,-1,-1,-1,340,-1,-1,-1,-0.880999999999999,-0.6693,-0.7068,0.0622299999999999,-0.1295,86315.0,"{""locale"": ""en_AU"", ""prefix"": ""Mrs."", ""first_name"": ""Richard"", ""last_name"": ""Frost"", ""full_name"": ""Richard Frost"", ""gender"": ""m"", ""dob"": ""1993-05-21"", ""birth_country"": ""AU"", ""passport_number"": ""931691077"", ""passport_expiry"": ""2029-02-06"", ""phone_number"": ""0354014257"", ""email"": ""salexander@example.org"", ""secondary_address"": ""89/"", ""building_number"": ""42"", ""street_name"": ""Chandler Cutting"", ""street_suffix"": ""Intersection"", ""city"": ""Edwardsfurt"", ""postcode"": "" 4378"", ""state_abbr"": "" NSW"", ""address"": ""89/42 Chandler Cutting Intersection, Edwardsfurt  NSW,  4378"", ""cc_number"": ""676334901631"", ""cc_expiry"": ""07/27"", ""cc_security_code"": ""577"", ""company_name"": ""Martinez, Monroe and Scott"", ""company_suffix"": ""and Sons"", ""user_agent"": ""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_5_4 rv:5.0; ku-TR) AppleWebKit/534.29.4 (KHTML, like Gecko) Version/4.1 Safari/534.29.4""}",en_AU,Mrs.,Richard,Frost,Richard Frost,m,1993-05-21,AU,931691077,2029-02-06,0354014257,salexander@example.org,89/,42,Chandler Cutting,Intersection,Edwardsfurt,4378, NSW,"89/42 Chandler Cutting Intersection, Edwardsfurt  NSW,  4378",676334901631,07/27,577,"Martinez, Monroe and Scott",and Sons,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_5_4 rv:5.0; ku-TR) AppleWebKit/534.29.4 (KHTML, like Gecko) Version/4.1 Safari/534.29.4"
831967,m,1993-05-08,88.8,2010,94.6,9748,2,B.Tech/B.E.,electrical engineering,80.6,9748,1,2014,510,525,720,0.938399136791175,345,-1,-1,-1,553,-1,-1,-0.7335,-1.4526,-0.2974,-0.4879,-0.8608,86494.0,"{""locale"": ""en_AU"", ""prefix"": ""Dr."", ""first_name"": ""Kelly"", ""last_name"": ""Velazquez"", ""full_name"": ""Kelly Velazquez"", ""gender"": ""m"", ""dob"": ""1984-10-14"", ""birth_country"": ""AU"", ""passport_number"": ""F08589904"", ""passport_expiry"": ""2029-09-29"", ""phone_number"": ""+61.423.256.192"", ""email"": ""powelljohn@example.net"", ""secondary_address"": ""Unit 84 "", ""building_number"": ""693"", ""street_name"": ""Brittany Piazza"", ""street_suffix"": ""Viaduct"", ""city"": ""Eugeneside"", ""postcode"": "" 2781"", ""state_abbr"": "" ACT"", ""address"": ""Unit 84 693 Brittany Piazza Viaduct, Eugeneside  ACT,  2781"", ""cc_number"": ""376865677851778"", ""cc_expiry"": ""05/25"", ""cc_security_code"": ""140"", ""company_name"": ""Parker and Sons"", ""company_suffix"": ""Group"", ""user_agent"": ""Opera/9.14.(Windows NT 4.0; as-IN) Presto/2.9.168 Version/11.00""}",en_AU,Dr.,Kelly,Velazquez,Kelly Velazquez,m,1984-10-14,AU,F08589904,2029-09-29,+61.423.256.192,powelljohn@example.net,Unit 84 ,693,Brittany Piazza,Viaduct,Eugeneside,2781, ACT,"Unit 84 693 Brittany Piazza Viaduct, Eugeneside  ACT,  2781",376865677851778,05/25,140,Parker and Sons,Group,Opera/9.14.(Windows NT 4.0; as-IN) Presto/2.9.168 Version/11.00
651925,m,1991-04-10,76.0,2009,67.0,8421,2,B.Tech/B.E.,electronics and communication engineering,64.0,8421,1,2013,730,520,590,0.538386892985096,375,333,-1,-1,-1,-1,-1,1.1336,1.3779,1.2396,1.1601,1.0554,87210.0,"{""locale"": ""en_AU"", ""prefix"": ""Dr."", ""first_name"": ""Tristan"", ""last_name"": ""Wallace"", ""full_name"": ""Tristan Wallace"", ""gender"": ""m"", ""dob"": ""1981-02-16"", ""birth_country"": ""AU"", ""passport_number"": ""571877131"", ""passport_expiry"": ""2025-12-01"", ""phone_number"": ""(08)-5500-9690"", ""email"": ""dawn96@example.org"", ""secondary_address"": ""Suite 212 "", ""building_number"": ""16"", ""street_name"": ""Andrews Line"", ""street_suffix"": ""Front"", ""city"": ""South Michael"", ""postcode"": "" 2609"", ""state_abbr"": "" TAS"", ""address"": ""Suite 212 16 Andrews Line Front, South Michael  TAS,  2609"", ""cc_number"": ""6516360159315730"", ""cc_expiry"": ""12/30"", ""cc_security_code"": ""825"", ""company_name"": ""Keller, Patterson and Combs"", ""company_suffix"": ""Group"", ""user_agent"": ""Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 10.0; Trident/3.0)""}",en_AU,Dr.,Tristan,Wallace,Tristan Wallace,m,1981-02-16,AU,571877131,2025-12-01,(08)-5500-9690,dawn96@example.org,Suite 212 ,16,Andrews Line,Front,South Michael,2609, TAS,"Suite 212 16 Andrews Line Front, South Michael  TAS,  2609",6516360159315730,12/30,825,"Keller, Patterson and Combs",Group,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 10.0; Trident/3.0)
639274,f,1992-03-18,85.0,2009,94.6,1141,2,B.Tech/B.E.,mechanical engineering,80.02,1141,0,2013,545,510,485,0.993917312137124,-1,-1,-1,606,-1,-1,-1,-0.5899,1.5444,-0.2974,-0.4879,0.6721,83093.0,"{""locale"": ""en_AU"", ""prefix"": ""Mr."", ""first_name"": ""Margaret"", ""last_name"": ""Miller"", ""full_name"": ""Margaret Miller"", ""gender"": ""f"", ""dob"": ""1912-01-17"", ""birth_country"": ""AU"", ""passport_number"": ""155091540"", ""passport_expiry"": ""2026-04-09"", ""phone_number"": ""03.2602.6945"", ""email"": ""pbrooks@example.org"", ""secondary_address"": ""Unit 89 "", ""building_number"": ""47"", ""street_name"": ""Jones Plateau"", ""street_suffix"": ""Beach"", ""city"": ""Ramirezborough"", ""postcode"": "" 2963"", ""state_abbr"": "" TAS"", ""address"": ""Unit 89 47 Jones Plateau Beach, Ramirezborough  TAS,  2963"", ""cc_number"": ""676166972445"", ""cc_expiry"": ""12/33"", ""cc_security_code"": ""654"", ""company_name"": ""Price-Fuller"", ""company_suffix"": ""PLC"", ""user_agent"": ""Opera/8.88.(X11; Linux x86_64; ug-CN) Presto/2.9.188 Version/12.00""}",en_AU,Mr.,Margaret,Miller,Margaret Miller,f,1912-01-17,AU,155091540,2026-04-09,03.2602.6945,pbrooks@example.org,Unit 89 ,47,Jones Plateau,Beach,Ramirezborough,2963, TAS,"Unit 89 47 Jones Plateau Beach, Ramirezborough  TAS,  2963",676166972445,12/33,654,Price-Fuller,PLC,Opera/8.88.(X11; Linux x86_64; ug-CN) Presto/2.9.188 Version/12.00
1043845,f,1990-10-14,81.0,2009,66.0,14029,2,B.Tech/B.E.,computer science & engineering,80.0,14029,0,2013,545,545,595,0.356536487724475,345,-1,346,-1,-1,-1,-1,-0.7335,0.0459,-0.1437,-0.1076,0.4805,85420.0,"{""locale"": ""en_AU"", ""prefix"": ""Dr."", ""first_name"": ""Emily"", ""last_name"": ""Miller"", ""full_name"": ""Emily Miller"", ""gender"": ""f"", ""dob"": ""1948-07-08"", ""birth_country"": ""AU"", ""passport_number"": ""D42991911"", ""passport_expiry"": ""2025-11-25"", ""phone_number"": ""0434 835 006"", ""email"": ""connieberry@example.net"", ""secondary_address"": ""6/"", ""building_number"": ""054"", ""street_name"": ""Richard Gully"", ""street_suffix"": ""Meander"", ""city"": ""Hartfurt"", ""postcode"": "" 2547"", ""state_abbr"": "" TAS"", ""address"": ""6/054 Richard Gully Meander, Hartfurt  TAS,  2547"", ""cc_number"": ""180089814139460"", ""cc_expiry"": ""08/25"", ""cc_security_code"": ""552"", ""company_name"": ""Mclaughlin-Martin"", ""company_suffix"": ""PLC"", ""user_agent"": ""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_7) AppleWebKit/536.2 (KHTML, like Gecko) Chrome/39.0.854.0 Safari/536.2""}",en_AU,Dr.,Emily,Miller,Emily Miller,f,1948-07-08,AU,D42991911,2025-11-25,0434 835 006,connieberry@example.net,6/,54,Richard Gully,Meander,Hartfurt,2547, TAS,"6/054 Richard Gully Meander, Hartfurt  TAS,  2547",180089814139460,08/25,552,Mclaughlin-Martin,PLC,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_7) AppleWebKit/536.2 (KHTML, like Gecko) Chrome/39.0.854.0 Safari/536.2"
